language,project,bug_id,raw_mapping,operator_set,unresolved,is_no_operator,strict_eligible,operators,unresolved_labels,mapping_id
Java,unknown,23,"VA[200],MCR[2],MRV[145]","frozenset({'MRV', 'MCR', 'VA'})",(),False,True,MCR;MRV;VA,,Java::unknown::23
Java,unknown,24,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::24
Java,unknown,25,"MCR[2],CI[36]","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Java::unknown::25
Java,unknown,26,"MOCS[20],ROR[70]","frozenset({'MOCS', 'ROR'})",(),False,True,MOCS;ROR,,Java::unknown::26
Java,unknown,27,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::27
Java,unknown,28,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::28
Java,unknown,30,DTR[5],frozenset({'DTR'}),(),False,True,DTR,,Java::unknown::30
Java,unknown,31,"SD[28],VA[200],CI[36]","frozenset({'SD', 'CI', 'VA'})",(),False,True,CI;SD;VA,,Java::unknown::31
Java,unknown,32,"MOCS[20],ROR[70]","frozenset({'MOCS', 'ROR'})",(),False,True,MOCS;ROR,,Java::unknown::32
Java,unknown,33,MOCS[20],frozenset({'MOCS'}),(),False,True,MOCS,,Java::unknown::33
Java,unknown,34,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::34
Java,unknown,35,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::35
Java,unknown,38,"MCR[2],VA[200],CR[6]","frozenset({'MCR', 'CR', 'VA'})",(),False,True,CR;MCR;VA,,Java::unknown::38
Java,unknown,39,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::39
Java,unknown,40,"VA[200],MCR[2]","frozenset({'MCR', 'VA'})",(),False,True,MCR;VA,,Java::unknown::40
Java,unknown,41,MOCS[20,frozenset({'MOCS'}),(),False,True,MOCS,,Java::unknown::41
Java,unknown,42,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::42
Java,unknown,43,ROR[70],frozenset({'ROR'}),(),False,True,ROR,,Java::unknown::43
Java,unknown,44,"SD[28],FLI205]",frozenset({'SD'}),(),False,True,SD,,Java::unknown::44
Java,unknown,45,"VA[200],CI[36]","frozenset({'CI', 'VA'})",(),False,True,CI;VA,,Java::unknown::45
Java,unknown,46,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::46
Java,unknown,47,"VA[200],LOR[58],MRV[145],","frozenset({'MRV', 'LOR', 'VA'})",(),False,True,LOR;MRV;VA,,Java::unknown::47
Java,unknown,48,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::48
Java,unknown,49,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::49
Java,unknown,50,DOC[16],frozenset({'DOC'}),(),False,True,DOC,,Java::unknown::50
Java,unknown,51,"CI[?],MCR[2],CFSM[27]","frozenset({'MCR', 'CI', 'CFSM'})",(),False,True,CFSM;CI;MCR,,Java::unknown::51
Java,unknown,52,"VA[200],MOCS[20],ROR[70]","frozenset({'MOCS', 'VA', 'ROR'})",(),False,True,MOCS;ROR;VA,,Java::unknown::52
Java,unknown,53,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::53
Java,unknown,54,"CI[36],VA[200]","frozenset({'CI', 'VA'})",(),False,True,CI;VA,,Java::unknown::54
Java,unknown,55,"VA[200],MCR[2],CI[36],MRV[145]","frozenset({'MRV', 'MCR', 'CI', 'VA'})",(),False,True,CI;MCR;MRV;VA,,Java::unknown::55
Java,unknown,56,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::56
Java,unknown,57,DTR[5],frozenset({'DTR'}),(),False,True,DTR,,Java::unknown::57
Java,unknown,58,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::58
Java,unknown,59,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::59
Java,unknown,60,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::60
Java,unknown,61,"AIS[218]],MCR[2]","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Java::unknown::61
Java,unknown,62,"MCR[2],MRV[145]","frozenset({'MRV', 'MCR'})",(),False,True,MCR;MRV,,Java::unknown::62
Java,unknown,63,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::63
Java,unknown,64,"VA[200],FLI[205],MCR[2],CI[36],MPM[93]","frozenset({'MCR', 'FLI', 'MPM', 'CI', 'VA'})",(),False,True,CI;FLI;MCR;MPM;VA,,Java::unknown::64
Java,unknown,65,"MCR[2],MRV[145]","frozenset({'MRV', 'MCR'})",(),False,True,MCR;MRV,,Java::unknown::65
Java,unknown,66,"MCR[2],MRV[145],SD[28],MOCS[20],CI[36],WLI[205],MPM[93]","frozenset({'MOCS', 'MCR', 'MPM', 'CI', 'WLI', 'MRV', 'SD'})",(),False,True,CI;MCR;MOCS;MPM;MRV;SD;WLI,,Java::unknown::66
Java,unknown,67,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::67
Java,unknown,68,"MCR[2],VA[200],MRV[145],CI[36]","frozenset({'MRV', 'MCR', 'CI', 'VA'})",(),False,True,CI;MCR;MRV;VA,,Java::unknown::68
Java,unknown,69,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::69
Java,unknown,70,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::70
Java,unknown,71,"MCR[2],VR[26]","frozenset({'MCR', 'VR'})",(),False,True,MCR;VR,,Java::unknown::71
Java,unknown,72,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::72
Java,unknown,73,"CI[36],MCR[2]","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Java::unknown::73
Java,unknown,74,"VA[200],FLI[205],MCR[2]","frozenset({'MCR', 'FLI', 'VA'})",(),False,True,FLI;MCR;VA,,Java::unknown::74
Java,unknown,75,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::75
Java,unknown,76,"MCR[2],MOCS[20],CI[36]","frozenset({'MOCS', 'MCR', 'CI'})",(),False,True,CI;MCR;MOCS,,Java::unknown::76
Java,unknown,77,"MCR[2],MD[?]",frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::77
Java,unknown,79,DTR[5],frozenset({'DTR'}),(),False,True,DTR,,Java::unknown::79
Java,unknown,80,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::80
Java,unknown,81,"MCR[2],MOCS[20],LOR[58],CI[36],CR[6]","frozenset({'MOCS', 'MCR', 'CI', 'CR', 'LOR'})",(),False,True,CI;CR;LOR;MCR;MOCS,,Java::unknown::81
Java,unknown,82,ROR[70],frozenset({'ROR'}),(),False,True,ROR,,Java::unknown::82
Java,unknown,83,"MCR[2],CI[36]","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Java::unknown::83
Java,unknown,84,"MCR[2],MRV[145],VA[200],CI[36],FLI[205]","frozenset({'MCR', 'FLI', 'CI', 'MRV', 'VA'})",(),False,True,CI;FLI;MCR;MRV;VA,,Java::unknown::84
Java,unknown,85,ROR[70],frozenset({'ROR'}),(),False,True,ROR,,Java::unknown::85
Java,unknown,86,"DOC[16],SD[28],CI[36]","frozenset({'DOC', 'SD', 'CI'})",(),False,True,CI;DOC;SD,,Java::unknown::86
Java,unknown,87,"LOR[58],CI[36]","frozenset({'CI', 'LOR'})",(),False,True,CI;LOR,,Java::unknown::87
Java,unknown,88,"VA[200],CI[36],MCR[2],DOC[16]","frozenset({'DOC', 'MCR', 'CI', 'VA'})",(),False,True,CI;DOC;MCR;VA,,Java::unknown::88
Java,unknown,89,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::89
Java,unknown,90,"MCR[2],MA[39]","frozenset({'MA', 'MCR'})",(),False,True,MA;MCR,,Java::unknown::90
Java,unknown,91,"DTR[5],MCR[2]","frozenset({'MCR', 'DTR'})",(),False,True,DTR;MCR,,Java::unknown::91
Java,unknown,93,"CI[36],MRV[145],MCR[2]","frozenset({'MRV', 'MCR', 'CI'})",(),False,True,CI;MCR;MRV,,Java::unknown::93
Java,unknown,94,LOR[58],frozenset({'LOR'}),(),False,True,LOR,,Java::unknown::94
Java,unknown,95,"VR[26],CI[36]","frozenset({'CI', 'VR'})",(),False,True,CI;VR,,Java::unknown::95
Java,unknown,96,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::96
Java,unknown,97,"ROR[70],CI[36]","frozenset({'ROR', 'CI'})",(),False,True,CI;ROR,,Java::unknown::97
Java,unknown,98,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::98
Java,unknown,99,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::99
Java,unknown,100,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::100
Java,unknown,101,"LOR[58],CI[36]","frozenset({'CI', 'LOR'})",(),False,True,CI;LOR,,Java::unknown::101
Java,unknown,103,EI[38],frozenset({'EI'}),(),False,True,EI,,Java::unknown::103
Java,unknown,104,VA[200],frozenset({'VA'}),(),False,True,VA,,Java::unknown::104
Java,unknown,105,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::105
Java,unknown,106,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::106
Java,unknown,4,"MCR[2],CI[36]","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Java::unknown::4
Java,unknown,5,EI[38],frozenset({'EI'}),(),False,True,EI,,Java::unknown::5
Java,unknown,6,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::6
Java,unknown,7,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::7
Java,unknown,8,EII[?],frozenset({'EII'}),(),False,True,EII,,Java::unknown::8
Java,unknown,9,"AIS[218],CI[36]","frozenset({'CI', 'AIS'})",(),False,True,AIS;CI,,Java::unknown::9
Java,unknown,10,"AIS[218],MCR[2],MA[39],MRV[145]","frozenset({'MA', 'MCR', 'MRV', 'AIS'})",(),False,True,AIS;MA;MCR;MRV,,Java::unknown::10
Java,unknown,11,"CI[36],MRV[145]","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Java::unknown::11
Java,unknown,12,"CI[36],MRV[145]","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Java::unknown::12
Java,unknown,13,"LOR[58],MCR[2]","frozenset({'MCR', 'LOR'})",(),False,True,LOR;MCR,,Java::unknown::13
Java,unknown,14,"AIS[218],CI[36],MCR[2]","frozenset({'MCR', 'CI', 'AIS'})",(),False,True,AIS;CI;MCR,,Java::unknown::14
Java,unknown,15,"AIS[218],CI[36]","frozenset({'CI', 'AIS'})",(),False,True,AIS;CI,,Java::unknown::15
Java,unknown,16,"MRV[145],MPM[93],CI[36]","frozenset({'MRV', 'MPM', 'CI'})",(),False,True,CI;MPM;MRV,,Java::unknown::16
Java,unknown,17,"VA[200],MCR[2],MRV[145],CI[36]","frozenset({'MRV', 'MCR', 'CI', 'VA'})",(),False,True,CI;MCR;MRV;VA,,Java::unknown::17
Java,unknown,18,"EII[?],MRV[145]","frozenset({'MRV', 'EII'})",(),False,True,EII;MRV,,Java::unknown::18
Java,unknown,20,"MCR[2],MPM[93]","frozenset({'MCR', 'MPM'})",(),False,True,MCR;MPM,,Java::unknown::20
Java,unknown,22,"CI[36],MRV[145],LOR[58]","frozenset({'MRV', 'CI', 'LOR'})",(),False,True,CI;LOR;MRV,,Java::unknown::22
Java,unknown,23,"VR[26],MCR[2],MA[39],MRV[145]","frozenset({'MA', 'MCR', 'MRV', 'VR'})",(),False,True,MA;MCR;MRV;VR,,Java::unknown::23
Java,unknown,24,"MRV[145],ROR[70]","frozenset({'MRV', 'ROR'})",(),False,True,MRV;ROR,,Java::unknown::24
Java,unknown,26,CR[6],frozenset({'CR'}),(),False,True,CR,,Java::unknown::26
Java,unknown,27,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::27
Java,unknown,28,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::28
Java,unknown,29,"CI[36],ROR[70]","frozenset({'ROR', 'CI'})",(),False,True,CI;ROR,,Java::unknown::29
Java,unknown,30,"MPM[93],MCR[2]","frozenset({'MCR', 'MPM'})",(),False,True,MCR;MPM,,Java::unknown::30
Java,unknown,31,"AIS[218],MCR[2],MRV[145]","frozenset({'MRV', 'MCR', 'AIS'})",(),False,True,AIS;MCR;MRV,,Java::unknown::31
Java,unknown,32,"AIS[218],MCR[2]","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Java::unknown::32
Java,unknown,34,LOR[58],frozenset({'LOR'}),(),False,True,LOR,,Java::unknown::34
Java,unknown,35,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::unknown::35
Java,unknown,36,"AIS[218],CI[36],MCR[2]","frozenset({'MCR', 'CI', 'AIS'})",(),False,True,AIS;CI;MCR,,Java::unknown::36
Java,unknown,2,"MOCS[20],CI[36]","frozenset({'MOCS', 'CI'})",(),False,True,CI;MOCS,,Java::unknown::2
Java,unknown,3,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::3
Java,unknown,4,MPM[93],frozenset({'MPM'}),(),False,True,MPM,,Java::unknown::4
Java,unknown,7,"MCR[2],SR[183]","frozenset({'MCR', 'SR'})",(),False,True,MCR;SR,,Java::unknown::7
Java,unknown,8,"MCR[2],CI[36],MOCS[20],CR[6]","frozenset({'MOCS', 'MCR', 'CR', 'CI'})",(),False,True,CI;CR;MCR;MOCS,,Java::unknown::8
Java,unknown,9,"VA[200],VR[26],CI[36],MCR[2]","frozenset({'MCR', 'CI', 'VR', 'VA'})",(),False,True,CI;MCR;VA;VR,,Java::unknown::9
Java,unknown,10,"VA[200],MPM[93]","frozenset({'MPM', 'VA'})",(),False,True,MPM;VA,,Java::unknown::10
Java,unknown,11,"MA[39],MRV[145],MCR[2]","frozenset({'MA', 'MCR', 'MRV'})",(),False,True,MA;MCR;MRV,,Java::unknown::11
Java,unknown,12,"MCR[2],MRV[145],MPM[93],CI[36]","frozenset({'MRV', 'MCR', 'MPM', 'CI'})",(),False,True,CI;MCR;MPM;MRV,,Java::unknown::12
Java,unknown,13,"MCR[2],CI[36],VR[26]","frozenset({'MCR', 'CI', 'VR'})",(),False,True,CI;MCR;VR,,Java::unknown::13
Java,unknown,14,"CI[36],MCR[2],MRV[145],VR[26]","frozenset({'MRV', 'MCR', 'CI', 'VR'})",(),False,True,CI;MCR;MRV;VR,,Java::unknown::14
Java,unknown,15,"CI[36],MCR[2]","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Java::unknown::15
Java,unknown,16,MPM[93],frozenset({'MPM'}),(),False,True,MPM,,Java::unknown::16
Java,unknown,17,"MCR[2],CI[36],MRV[145],LOR[58],ROR[70]","frozenset({'ROR', 'MCR', 'CI', 'LOR', 'MRV'})",(),False,True,CI;LOR;MCR;MRV;ROR,,Java::unknown::17
Java,unknown,18,EI[38],frozenset({'EI'}),(),False,True,EI,,Java::unknown::18
Java,unknown,19,ROR[70],frozenset({'ROR'}),(),False,True,ROR,,Java::unknown::19
Java,unknown,20,"VR[26],CI[36]","frozenset({'CI', 'VR'})",(),False,True,CI;VR,,Java::unknown::20
Java,unknown,22,MCR[2],frozenset({'MCR'}),(),False,True,MCR,,Java::unknown::22
Java,unknown,23,"MCR[2],MPM[93]","frozenset({'MCR', 'MPM'})",(),False,True,MCR;MPM,,Java::unknown::23
Java,unknown,24,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::24
Java,unknown,25,EII[?],frozenset({'EII'}),(),False,True,EII,,Java::unknown::25
Java,unknown,26,"MA[38],MRV[145]","frozenset({'MA', 'MRV'})",(),False,True,MA;MRV,,Java::unknown::26
Java,unknown,27,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::27
Java,jacksondatabind,JacksonDatabind152,MRV[145],frozenset({'MRV'}),(),False,True,MRV,,Java::jacksondatabind::JacksonDatabind152
Java,unknown,153,CI[36],frozenset({'CI'}),(),False,True,CI,,Java::unknown::153
Java,unknown,154,"MCR[2],CI[36]","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Java::unknown::154
Java,unknown,155,"MCR[2],MPM[93]","frozenset({'MCR', 'MPM'})",(),False,True,MCR;MPM,,Java::unknown::155
Java,unknown,156,MOCS[20],frozenset({'MOCS'}),(),False,True,MOCS,,Java::unknown::156
Java,collection,collection35,SR[183],frozenset({'SR'}),(),False,True,SR,,Java::collection::collection35
Java,ch,ch1,MOCS[],frozenset({'MOCS'}),(),False,True,MOCS,,Java::ch::ch1
Java,ch,ch3,SD[],frozenset({'SD'}),(),False,True,SD,,Java::ch::ch3
Java,ch,ch4,"CI[],BR[]","frozenset({'CI', 'BR'})",(),False,True,BR;CI,,Java::ch::ch4
Java,ch,ch5,"DOC[], CI[], ROR[]","frozenset({'ROR', 'DOC', 'CI'})",(),False,True,CI;DOC;ROR,,Java::ch::ch5
Java,ch,ch7,MCR[],frozenset({'MCR'}),(),False,True,MCR,,Java::ch::ch7
Java,ch,ch8,MCR[],frozenset({'MCR'}),(),False,True,MCR,,Java::ch::ch8
Java,ch,ch9,MOCS[],frozenset({'MOCS'}),(),False,True,MOCS,,Java::ch::ch9
Java,ch,ch10,MRV[],frozenset({'MRV'}),(),False,True,MRV,,Java::ch::ch10
Java,ch,ch11,MCR[],frozenset({'MCR'}),(),False,True,MCR,,Java::ch::ch11
Java,ch,ch12,MCR[],frozenset({'MCR'}),(),False,True,MCR,,Java::ch::ch12
Java,ch,ch13,MCR[],frozenset({'MCR'}),(),False,True,MCR,,Java::ch::ch13
Java,ch,ch15,DOC[],frozenset({'DOC'}),(),False,True,DOC,,Java::ch::ch15
Java,ch,ch16,"MCR[],MOCS[]","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,Java::ch::ch16
Java,ch,ch17,MCR[],frozenset({'MCR'}),(),False,True,MCR,,Java::ch::ch17
Java,ch,ch19,DOC[],frozenset({'DOC'}),(),False,True,DOC,,Java::ch::ch19
Java,ch,ch20,MPM[],frozenset({'MPM'}),(),False,True,MPM,,Java::ch::ch20
Java,ch,ch24,"VA[], MPM[]","frozenset({'MPM', 'VA'})",(),False,True,MPM;VA,,Java::ch::ch24
Java,ch,ch26,CI[],frozenset({'CI'}),(),False,True,CI,,Java::ch::ch26
Python,pysnooper,bid3,Variable Replacement (VR),frozenset({'VR'}),(),False,True,VR,,Python::pysnooper::bid3
Python,anisible,bid2,"Method call replacement, logical oeprator replacement","frozenset({'MCR', 'LOR'})",(),False,True,LOR;MCR,,Python::anisible::bid2
Python,anisible,bid3,Condition inserion,frozenset({'CI'}),(),False,True,CI,,Python::anisible::bid3
Python,anisible,bid5,Method parameters modification,frozenset({'MPM'}),(),False,True,MPM,,Python::anisible::bid5
Python,anisible,bid7,"Condition insertion, Control flow statement","frozenset({'CI', 'CFSM'})",(),False,True,CFSM;CI,,Python::anisible::bid7
Python,anisible,bid12,"Method call replacement, Add import statement","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Python::anisible::bid12
Python,anisible,bid15,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::anisible::bid15
Python,anisible,bid18,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::anisible::bid18
Python,black,bid3,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::black::bid3
Python,black,bid9,Modification of Return Value,frozenset({'MRV'}),(),False,True,MRV,,Python::black::bid9
Python,black,bid10,"Else Inserion, Constant replacement","frozenset({'ElseI', 'CR'})",(),False,True,CR;ElseI,,Python::black::bid10
Python,black,bid13,"Modification of condition statement, Method call recplacement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,Python::black::bid13
Python,black,bid17,"Modification of concition statement, Modifcation of return value, Condition insertion","frozenset({'MOCS', 'MRV', 'CI'})",(),False,True,CI;MOCS;MRV,,Python::black::bid17
Python,black,bid19,"Condition insertion, Modification of return value","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::black::bid19
Python,black,bid20,Data type Replacement,frozenset({'DTR'}),(),False,True,DTR,,Python::black::bid20
Python,black,bid21,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::black::bid21
Python,cookiecutter,bid1,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::cookiecutter::bid1
Python,cookiecutter,bid3,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::cookiecutter::bid3
Python,fastapi,bid2,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::fastapi::bid2
Python,fastapi,bid5,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::fastapi::bid5
Python,fastapi,bid6,Condition insertion,frozenset({'CI'}),(),False,True,CI,,Python::fastapi::bid6
Python,fastapi,bid7,"Method call insertion, Add import statement","frozenset({'MCR', 'AIS'})",(),False,True,AIS;MCR,,Python::fastapi::bid7
Python,fastapi,bid10,"Condition insertion,Methodcall replacement","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::fastapi::bid10
Python,fastapi,bid14,Type Annottation replacement,frozenset({'DTR'}),(),False,True,DTR,,Python::fastapi::bid14
Python,httpie,bid4,Variable Replacement,frozenset({'VR'}),(),False,True,VR,,Python::httpie::bid4
Python,httpie,bid5,"Condition insertion, Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::httpie::bid5
Python,httpie,bid7,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::httpie::bid7
Python,httpie,bid9,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::httpie::bid9
Python,httpie,bid13,"Variable replacement , Variable assignement","frozenset({'VR', 'VA'})",(),False,True,VA;VR,,Python::httpie::bid13
Python,httpie,bid14,Modifcation of return value,frozenset({'MRV'}),(),False,True,MRV,,Python::httpie::bid14
Python,httpie,bid17,Modification of Return Value,frozenset({'MRV'}),(),False,True,MRV,,Python::httpie::bid17
Python,httpie,bid22,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::httpie::bid22
Python,httpie,bid23,Statement Deletion,frozenset({'SD'}),(),False,True,SD,,Python::httpie::bid23
Python,httpie,bid25,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::httpie::bid25
Python,httpie,bid26,Method call replacenemt,frozenset({'MCR'}),(),False,True,MCR,,Python::httpie::bid26
Python,httpie,bid31,Method parameter modification,frozenset({'MPM'}),(),False,True,MPM,,Python::httpie::bid31
Python,httpie,bid36,AOR[],frozenset({'AOR'}),(),False,True,AOR,,Python::httpie::bid36
Python,httpie,bid38,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::httpie::bid38
Python,httpie,bid39,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::httpie::bid39
Python,httpie,bid40,Method call replacment,frozenset({'MCR'}),(),False,True,MCR,,Python::httpie::bid40
Python,httpie,bid43,"Condition insertion, Method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::httpie::bid43
Python,httpie,bid44,"Condition insertion, Retern value modification","frozenset({'MRV', 'CI'})",(),False,True,CI;MRV,,Python::httpie::bid44
Python,luigi,bid1,Method call replacment,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid1
Python,luigi,bid3,"Method call replacement, Execption insertion","frozenset({'MCR', 'EI'})",(),False,True,EI;MCR,,Python::luigi::bid3
Python,luigi,bid4,Modification of Condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::luigi::bid4
Python,luigi,bid7,Modification of condition ststement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::luigi::bid7
Python,luigi,bid8,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid8
Python,luigi,bid10,Modification of Return Value,frozenset({'MRV'}),(),False,True,MRV,,Python::luigi::bid10
Python,luigi,bid11,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid11
Python,luigi,bid13,method call replacementy,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid13
Python,luigi,bid15,"Modification of condition statement, Method call recplacement","frozenset({'MOCS', 'MCR'})",(),False,True,MCR;MOCS,,Python::luigi::bid15
Python,luigi,bid16,"Variable initiozation,Condition insertion","frozenset({'CI', 'VA'})",(),False,True,CI;VA,,Python::luigi::bid16
Python,luigi,bid17,Modification of Return Value,frozenset({'MRV'}),(),False,True,MRV,,Python::luigi::bid17
Python,luigi,bid18,Else insertion,frozenset({'ElseI'}),(),False,True,ElseI,,Python::luigi::bid18
Python,luigi,bid19,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::luigi::bid19
Python,luigi,bid20,"Condition Remval,Method call replacement","frozenset({'DOC', 'MCR'})",(),False,True,DOC;MCR,,Python::luigi::bid20
Python,luigi,bid21,"Condtion insertion, Method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::luigi::bid21
Python,luigi,bid22,Constant replacementy,frozenset({'CR'}),(),False,True,CR,,Python::luigi::bid22
Python,luigi,bid24,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid24
Python,luigi,bid25,Method call deletion,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid25
Python,luigi,bid26,Condition insertion,frozenset({'CI'}),(),False,True,CI,,Python::luigi::bid26
Python,luigi,bid28,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid28
Python,luigi,bid31,Modification of condtion statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::luigi::bid31
Python,luigi,bid32,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::luigi::bid32
Python,luigi,bid33,Method call replacement,frozenset({'MCR'}),(),False,True,MCR,,Python::luigi::bid33
Python,matplotlib,bid3,Constant replacementy,frozenset({'CR'}),(),False,True,CR,,Python::matplotlib::bid3
Python,matplotlib,bid5,Condition insertion,frozenset({'CI'}),(),False,True,CI,,Python::matplotlib::bid5
Python,matplotlib,bid6,"Condition insertion,Method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::matplotlib::bid6
Python,matplotlib,bid7,Modification of condition statement,frozenset({'MOCS'}),(),False,True,MOCS,,Python::matplotlib::bid7
Python,matplotlib,bid8,"Loop insertion, assignment insertion",frozenset({'VA'}),(),False,True,VA,,Python::matplotlib::bid8
Python,matplotlib,bid9,Method call insertion,frozenset({'MCR'}),(),False,True,MCR,,Python::matplotlib::bid9
Python,matplotlib,bid10,"Condition insertion,Method call insertion","frozenset({'MCR', 'CI'})",(),False,True,CI;MCR,,Python::matplotlib::bid10
Python,matplotlib,bid11,"Condition insertion, Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::matplotlib::bid11
Python,matplotlib,bid13,"Condition insertion,Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::matplotlib::bid13
Python,matplotlib,bid14,"Condition insertion,Statement insertion","frozenset({'SI', 'CI'})",(),False,True,CI;SI,,Python::matplotlib::bid14
Python,matplotlib,bid16,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::matplotlib::bid16
Python,matplotlib,bid17,Statement insertion,frozenset({'SI'}),(),False,True,SI,,Python::matplotlib::bid17
Python,matplotlib,bid18,Method addition,frozenset({'MA'}),(),False,True,MA,,Python::matplotlib::bid18
Python,matplotlib,bid19,Method addition,frozenset({'MA'}),(),False,True,MA,,Python::matplotlib::bid19
Python,matplotlib,bid20,"Method call replacement, Statement insertion","frozenset({'MCR', 'SI'})",(),False,True,MCR;SI,,Python::matplotlib::bid20
