language,project,bug_id,raw_mapping,is_no_operator,strict_eligible,operators,unresolved_labels,mapping_id
Java,unknown,5,EI[38],False,True,EI,,Java::unknown::5
Java,unknown,6,MRV[145],False,True,MRV,,Java::unknown::6
Java,unknown,7,MCR[2],False,True,MCR,,Java::unknown::7
Java,unknown,8,EII[?],False,True,EII,,Java::unknown::8
Java,unknown,9,"AIS[218],CI[36]",False,True,AIS;CI,,Java::unknown::9
Java,unknown,10,"AIS[218],MCR[2],MA[39],MRV[145]",False,True,AIS;MA;MCR;MRV,,Java::unknown::10
Java,unknown,11,"CI[36],MRV[145]",False,True,CI;MRV,,Java::unknown::11
Java,unknown,12,"CI[36],MRV[145]",False,True,CI;MRV,,Java::unknown::12
Java,unknown,13,"LOR[58],MCR[2]",False,True,LOR;MCR,,Java::unknown::13
Java,unknown,14,"AIS[218],CI[36],MCR[2]",False,True,AIS;CI;MCR,,Java::unknown::14
Java,unknown,15,"AIS[218],CI[36]",False,True,AIS;CI,,Java::unknown::15
Java,unknown,16,"MRV[145],MPM[93],CI[36]",False,True,CI;MPM;MRV,,Java::unknown::16
Java,unknown,17,"VA[200],MCR[2],MRV[145],CI[36]",False,True,CI;MCR;MRV;VA,,Java::unknown::17
Java,unknown,18,"EII[?],MRV[145]",False,True,EII;MRV,,Java::unknown::18
Java,unknown,19,no,True,False,,,Java::unknown::19
Java,unknown,20,"MCR[2],MPM[93]",False,True,MCR;MPM,,Java::unknown::20
Java,unknown,21,no,True,False,,,Java::unknown::21
Java,unknown,22,"CI[36],MRV[145],LOR[58]",False,True,CI;LOR;MRV,,Java::unknown::22
Java,unknown,23,"VR[26],MCR[2],MA[39],MRV[145]",False,True,MA;MCR;MRV;VR,,Java::unknown::23
Java,unknown,24,"MRV[145],ROR[70]",False,True,MRV;ROR,,Java::unknown::24
Java,unknown,25,no,True,False,,,Java::unknown::25
Java,unknown,26,CR[6],False,True,CR,,Java::unknown::26
Java,unknown,27,MCR[2],False,True,MCR,,Java::unknown::27
Java,unknown,28,MCR[2],False,True,MCR,,Java::unknown::28
Java,unknown,29,"CI[36],ROR[70]",False,True,CI;ROR,,Java::unknown::29
Java,unknown,30,"MPM[93],MCR[2]",False,True,MCR;MPM,,Java::unknown::30
Java,unknown,31,"AIS[218],MCR[2],MRV[145]",False,True,AIS;MCR;MRV,,Java::unknown::31
Java,unknown,32,"AIS[218],MCR[2]",False,True,AIS;MCR,,Java::unknown::32
Java,unknown,33,no,True,False,,,Java::unknown::33
Java,unknown,34,LOR[58],False,True,LOR,,Java::unknown::34
Java,unknown,35,MRV[145],False,True,MRV,,Java::unknown::35
Java,unknown,36,"AIS[218],CI[36],MCR[2]",False,True,AIS;CI;MCR,,Java::unknown::36
Java,time,time1,no,True,False,,,Java::time::time1
Java,unknown,2,"MOCS[20],CI[36]",False,True,CI;MOCS,,Java::unknown::2
Java,unknown,3,CI[36],False,True,CI,,Java::unknown::3
Java,unknown,4,MPM[93],False,True,MPM,,Java::unknown::4
Java,unknown,5,no,True,False,,,Java::unknown::5
Java,unknown,6,no,True,False,,,Java::unknown::6
Java,unknown,7,"MCR[2],SR[183]",False,True,MCR;SR,,Java::unknown::7
Java,unknown,8,"MCR[2],CI[36],MOCS[20],CR[6]",False,True,CI;CR;MCR;MOCS,,Java::unknown::8
Java,unknown,9,"VA[200],VR[26],CI[36],MCR[2]",False,True,CI;MCR;VA;VR,,Java::unknown::9
Java,unknown,10,"VA[200],MPM[93]",False,True,MPM;VA,,Java::unknown::10
Java,unknown,11,"MA[39],MRV[145],MCR[2]",False,True,MA;MCR;MRV,,Java::unknown::11
Java,unknown,12,"MCR[2],MRV[145],MPM[93],CI[36]",False,True,CI;MCR;MPM;MRV,,Java::unknown::12
Java,unknown,13,"MCR[2],CI[36],VR[26]",False,True,CI;MCR;VR,,Java::unknown::13
Java,unknown,14,"CI[36],MCR[2],MRV[145],VR[26]",False,True,CI;MCR;MRV;VR,,Java::unknown::14
Java,unknown,15,"CI[36],MCR[2]",False,True,CI;MCR,,Java::unknown::15
Java,unknown,16,MPM[93],False,True,MPM,,Java::unknown::16
Java,unknown,17,"MCR[2],CI[36],MRV[145],LOR[58],ROR[70]",False,True,CI;LOR;MCR;MRV;ROR,,Java::unknown::17
Java,unknown,18,EI[38],False,True,EI,,Java::unknown::18
Java,unknown,19,ROR[70],False,True,ROR,,Java::unknown::19
Java,unknown,20,"VR[26],CI[36]",False,True,CI;VR,,Java::unknown::20
Java,unknown,22,MCR[2],False,True,MCR,,Java::unknown::22
Java,unknown,23,"MCR[2],MPM[93]",False,True,MCR;MPM,,Java::unknown::23
Java,unknown,24,CI[36],False,True,CI,,Java::unknown::24
Java,unknown,25,EII[?],False,True,EII,,Java::unknown::25
Java,unknown,26,"MA[38],MRV[145]",False,True,MA;MRV,,Java::unknown::26
Java,unknown,27,CI[36],False,True,CI,,Java::unknown::27
Java,cli,Cli1,no,True,False,,,Java::cli::Cli1
Java,jacksondatabind,JacksonDatabind152,MRV[145],False,True,MRV,,Java::jacksondatabind::JacksonDatabind152
Java,unknown,153,CI[36],False,True,CI,,Java::unknown::153
Java,unknown,154,"MCR[2],CI[36]",False,True,CI;MCR,,Java::unknown::154
Java,unknown,155,"MCR[2],MPM[93]",False,True,MCR;MPM,,Java::unknown::155
Java,unknown,156,MOCS[20],False,True,MOCS,,Java::unknown::156
Java,collection,collection35,SR[183],False,True,SR,,Java::collection::collection35
Java,ch,ch1,MOCS[],False,True,MOCS,,Java::ch::ch1
Java,ch,ch2,no,True,False,,,Java::ch::ch2
Java,ch,ch3,SD[],False,True,SD,,Java::ch::ch3
Java,ch,ch4,"CI[],BR[]",False,True,BR;CI,,Java::ch::ch4
Java,ch,ch5,"DOC[], CI[], ROR[]",False,True,CI;DOC;ROR,,Java::ch::ch5
Java,ch,ch6,no,True,False,,,Java::ch::ch6
Java,ch,ch7,MCR[],False,True,MCR,,Java::ch::ch7
Java,ch,ch8,MCR[],False,True,MCR,,Java::ch::ch8
Java,ch,ch9,MOCS[],False,True,MOCS,,Java::ch::ch9
Java,ch,ch10,MRV[],False,True,MRV,,Java::ch::ch10
Java,ch,ch11,MCR[],False,True,MCR,,Java::ch::ch11
Java,ch,ch12,MCR[],False,True,MCR,,Java::ch::ch12
Java,ch,ch13,MCR[],False,True,MCR,,Java::ch::ch13
Java,ch,ch14,no,True,False,,,Java::ch::ch14
Java,ch,ch15,DOC[],False,True,DOC,,Java::ch::ch15
Java,ch,ch16,"MCR[],MOCS[]",False,True,MCR;MOCS,,Java::ch::ch16
Java,ch,ch17,MCR[],False,True,MCR,,Java::ch::ch17
Java,ch,ch18,no,True,False,,,Java::ch::ch18
Java,ch,ch19,DOC[],False,True,DOC,,Java::ch::ch19
Java,ch,ch20,MPM[],False,True,MPM,,Java::ch::ch20
Java,ch,ch21,no,True,False,,,Java::ch::ch21
Java,ch,ch22,no,True,False,,,Java::ch::ch22
Java,ch,ch23,no,True,False,,,Java::ch::ch23
Java,ch,ch24,"VA[], MPM[]",False,True,MPM;VA,,Java::ch::ch24
Java,ch,ch25,no,True,False,,,Java::ch::ch25
Java,ch,ch26,CI[],False,True,CI,,Java::ch::ch26
Python,pysnooper,bid1,no,True,False,,,Python::pysnooper::bid1
Python,pysnooper,bid2,no,True,False,,,Python::pysnooper::bid2
Python,pysnooper,bid3,Variable Replacement (VR),False,True,VR,,Python::pysnooper::bid3
Python,anisible,bid1,no,True,False,,,Python::anisible::bid1
Python,anisible,bid2,"Method call replacement, logical oeprator replacement",False,True,LOR;MCR,,Python::anisible::bid2
Python,anisible,bid3,Condition inserion,False,True,CI,,Python::anisible::bid3
Python,anisible,bid4,no,True,False,,,Python::anisible::bid4
Python,anisible,bid5,Method parameters modification,False,True,MPM,,Python::anisible::bid5
Python,anisible,bid6,no,True,False,,,Python::anisible::bid6
Python,anisible,bid7,"Condition insertion, Control flow statement",False,True,CFSM;CI,,Python::anisible::bid7
Python,anisible,bid8,no,True,False,,,Python::anisible::bid8
Python,anisible,bid9,no,True,False,,,Python::anisible::bid9
Python,anisible,bid10,no,True,False,,,Python::anisible::bid10
Python,anisible,bid11,no,True,False,,,Python::anisible::bid11
Python,anisible,bid12,"Method call replacement, Add import statement",False,True,AIS;MCR,,Python::anisible::bid12
Python,anisible,bid13,no,True,False,,,Python::anisible::bid13
Python,anisible,bid14,no,True,False,,,Python::anisible::bid14
Python,anisible,bid15,Modification of condition statement,False,True,MOCS,,Python::anisible::bid15
Python,anisible,bid16,"Condition insertion, Constant assertion",False,False,CI,constant assertion,Python::anisible::bid16
Python,anisible,bid17,no,True,False,,,Python::anisible::bid17
Python,anisible,bid18,Method call replacement,False,True,MCR,,Python::anisible::bid18
Python,black,bid1,no,True,False,,,Python::black::bid1
Python,black,bid2,no,True,False,,,Python::black::bid2
Python,black,bid3,Method call replacement,False,True,MCR,,Python::black::bid3
Python,black,bid4,no,True,False,,,Python::black::bid4
Python,black,bid5,no,True,False,,,Python::black::bid5
Python,black,bid6,no,True,False,,,Python::black::bid6
Python,black,bid7,no,True,False,,,Python::black::bid7
Python,black,bid8,no,True,False,,,Python::black::bid8
Python,black,bid9,Modification of Return Value,False,True,MRV,,Python::black::bid9
Python,black,bid10,"Else Inserion, Constant replacement",False,True,CR;ElseI,,Python::black::bid10
Python,black,bid11,no,True,False,,,Python::black::bid11
Python,black,bid12,no,True,False,,,Python::black::bid12
Python,black,bid13,"Modification of condition statement, Method call recplacement",False,True,MCR;MOCS,,Python::black::bid13
Python,black,bid14,no,True,False,,,Python::black::bid14
Python,black,bid15,no,True,False,,,Python::black::bid15
Python,black,bid16,no,True,False,,,Python::black::bid16
Python,black,bid17,"Modification of concition statement, Modifcation of return value, Condition insertion",False,True,CI;MOCS;MRV,,Python::black::bid17
Python,black,bid18,no,True,False,,,Python::black::bid18
Python,black,bid19,"Condition insertion, Modification of return value",False,True,CI;MRV,,Python::black::bid19
Python,black,bid20,Data type Replacement,False,True,DTR,,Python::black::bid20
Python,black,bid21,Statement insertion,False,True,SI,,Python::black::bid21
Python,black,bid22,no,True,False,,,Python::black::bid22
Python,black,bid23,no,True,False,,,Python::black::bid23
Python,cookiecutter,bid1,Statement insertion,False,True,SI,,Python::cookiecutter::bid1
Python,cookiecutter,bid2,no,True,False,,,Python::cookiecutter::bid2
Python,cookiecutter,bid3,Statement insertion,False,True,SI,,Python::cookiecutter::bid3
Python,cookiecutter,bid4,no,True,False,,,Python::cookiecutter::bid4
Python,fastapi,bid1,no,True,False,,,Python::fastapi::bid1
Python,fastapi,bid2,Statement insertion,False,True,SI,,Python::fastapi::bid2
Python,fastapi,bid3,no,True,False,,,Python::fastapi::bid3
Python,fastapi,bid4,collection-construction,False,False,,collection-construction,Python::fastapi::bid4
Python,fastapi,bid5,Method call insertion,False,True,MCR,,Python::fastapi::bid5
Python,fastapi,bid6,Condition insertion,False,True,CI,,Python::fastapi::bid6
Python,fastapi,bid7,"Method call insertion, Add import statement",False,True,AIS;MCR,,Python::fastapi::bid7
Python,fastapi,bid8,no,True,False,,,Python::fastapi::bid8
Python,fastapi,bid9,no,True,False,,,Python::fastapi::bid9
Python,fastapi,bid10,"Condition insertion,Methodcall replacement",False,True,CI;MCR,,Python::fastapi::bid10
Python,fastapi,bid11,no,True,False,,,Python::fastapi::bid11
Python,fastapi,bid12,no,True,False,,,Python::fastapi::bid12
Python,fastapi,bid13,"Variable Replacement,Variable insertion, Statement Replacement",False,False,VA;VR,statement replacement,Python::fastapi::bid13
Python,fastapi,bid14,Type Annottation replacement,False,True,DTR,,Python::fastapi::bid14
Python,fastapi,bid15,no,True,False,,,Python::fastapi::bid15
Python,fastapi,bid16,"Variable initialzation, Method call insertion, Expression replacement",False,False,MCR;VA,expression replacement,Python::fastapi::bid16
Python,httpie,bid1,no,True,False,,,Python::httpie::bid1
Python,httpie,bid2,no,True,False,,,Python::httpie::bid2
Python,httpie,bid3,no,True,False,,,Python::httpie::bid3
Python,httpie,bid4,Variable Replacement,False,True,VR,,Python::httpie::bid4
Python,httpie,bid5,"Condition insertion, Statement insertion",False,True,CI;SI,,Python::httpie::bid5
Python,httpie,bid6,"Arthematic operator replacement, Expression replacement",False,False,AOR,expression replacement,Python::httpie::bid6
Python,httpie,bid7,Statement insertion,False,True,SI,,Python::httpie::bid7
Python,httpie,bid8,no,True,False,,,Python::httpie::bid8
Python,httpie,bid9,Modification of condition statement,False,True,MOCS,,Python::httpie::bid9
Python,httpie,bid10,no,True,False,,,Python::httpie::bid10
Python,httpie,bid11,no,True,False,,,Python::httpie::bid11
Python,httpie,bid13,"Variable replacement , Variable assignement",False,True,VA;VR,,Python::httpie::bid13
Python,httpie,bid14,Modifcation of return value,False,True,MRV,,Python::httpie::bid14
Python,httpie,bid15,no,True,False,,,Python::httpie::bid15
Python,httpie,bid16,no,True,False,,,Python::httpie::bid16
Python,httpie,bid17,Modification of Return Value,False,True,MRV,,Python::httpie::bid17
Python,httpie,bid18,no,True,False,,,Python::httpie::bid18
Python,httpie,bid19,no,True,False,,,Python::httpie::bid19
Python,httpie,bid20,no,True,False,,,Python::httpie::bid20
Python,httpie,bid21,no,True,False,,,Python::httpie::bid21
Python,httpie,bid22,Statement insertion,False,True,SI,,Python::httpie::bid22
Python,httpie,bid23,Statement Deletion,False,True,SD,,Python::httpie::bid23
Python,httpie,bid24,no,True,False,,,Python::httpie::bid24
Python,httpie,bid25,Method call insertion,False,True,MCR,,Python::httpie::bid25
Python,httpie,bid26,Method call replacenemt,False,True,MCR,,Python::httpie::bid26
Python,httpie,bid27,no,True,False,,,Python::httpie::bid27
Python,httpie,bid28,no,True,False,,,Python::httpie::bid28
Python,httpie,bid29,no,True,False,,,Python::httpie::bid29
Python,httpie,bid30,no,True,False,,,Python::httpie::bid30
Python,httpie,bid31,Method parameter modification,False,True,MPM,,Python::httpie::bid31
Python,httpie,bid32,no,True,False,,,Python::httpie::bid32
Python,httpie,bid33,no,True,False,,,Python::httpie::bid33
Python,httpie,bid34,no,True,False,,,Python::httpie::bid34
Python,httpie,bid35,no,True,False,,,Python::httpie::bid35
Python,httpie,bid36,AOR[],False,True,AOR,,Python::httpie::bid36
Python,httpie,bid37,no,True,False,,,Python::httpie::bid37
Python,httpie,bid38,Method call replacement,False,True,MCR,,Python::httpie::bid38
Python,httpie,bid39,Modification of condition statement,False,True,MOCS,,Python::httpie::bid39
Python,httpie,bid40,Method call replacment,False,True,MCR,,Python::httpie::bid40
Python,httpie,bid41,no,True,False,,,Python::httpie::bid41
Python,httpie,bid42,no,True,False,,,Python::httpie::bid42
Python,httpie,bid43,"Condition insertion, Method call insertion",False,True,CI;MCR,,Python::httpie::bid43
Python,httpie,bid44,"Condition insertion, Retern value modification",False,True,CI;MRV,,Python::httpie::bid44
Python,httpie,bid45,no,True,False,,,Python::httpie::bid45
Python,luigi,bid1,Method call replacment,False,True,MCR,,Python::luigi::bid1
Python,luigi,bid2,no,True,False,,,Python::luigi::bid2
Python,luigi,bid3,"Method call replacement, Execption insertion",False,True,EI;MCR,,Python::luigi::bid3
Python,luigi,bid4,Modification of Condition statement,False,True,MOCS,,Python::luigi::bid4
Python,luigi,bid5,no,True,False,,,Python::luigi::bid5
Python,luigi,bid6,no,True,False,,,Python::luigi::bid6
Python,luigi,bid7,Modification of condition ststement,False,True,MOCS,,Python::luigi::bid7
Python,luigi,bid8,Method call replacement,False,True,MCR,,Python::luigi::bid8
Python,luigi,bid9,no,True,False,,,Python::luigi::bid9
Python,luigi,bid10,Modification of Return Value,False,True,MRV,,Python::luigi::bid10
Python,luigi,bid11,Method call replacement,False,True,MCR,,Python::luigi::bid11
Python,luigi,bid12,no,True,False,,,Python::luigi::bid12
Python,luigi,bid13,method call replacementy,False,True,MCR,,Python::luigi::bid13
Python,luigi,bid14,no,True,False,,,Python::luigi::bid14
Python,luigi,bid15,"Modification of condition statement, Method call recplacement",False,True,MCR;MOCS,,Python::luigi::bid15
Python,luigi,bid16,"Variable initiozation,Condition insertion",False,True,CI;VA,,Python::luigi::bid16
Python,luigi,bid17,Modification of Return Value,False,True,MRV,,Python::luigi::bid17
Python,luigi,bid18,Else insertion,False,True,ElseI,,Python::luigi::bid18
Python,luigi,bid19,Modification of condition statement,False,True,MOCS,,Python::luigi::bid19
Python,luigi,bid20,"Condition Remval,Method call replacement",False,True,DOC;MCR,,Python::luigi::bid20
Python,luigi,bid21,"Condtion insertion, Method call insertion",False,True,CI;MCR,,Python::luigi::bid21
Python,luigi,bid22,Constant replacementy,False,True,CR,,Python::luigi::bid22
Python,luigi,bid23,no,True,False,,,Python::luigi::bid23
Python,luigi,bid24,Method call replacement,False,True,MCR,,Python::luigi::bid24
Python,luigi,bid25,Method call deletion,False,True,MCR,,Python::luigi::bid25
Python,luigi,bid26,Condition insertion,False,True,CI,,Python::luigi::bid26
Python,luigi,bid27,no,True,False,,,Python::luigi::bid27
Python,luigi,bid28,Method call insertion,False,True,MCR,,Python::luigi::bid28
Python,luigi,bid29,no,True,False,,,Python::luigi::bid29
Python,luigi,bid30,no,True,False,,,Python::luigi::bid30
Python,luigi,bid31,Modification of condtion statement,False,True,MOCS,,Python::luigi::bid31
Python,luigi,bid32,Statement insertion,False,True,SI,,Python::luigi::bid32
Python,luigi,bid33,Method call replacement,False,True,MCR,,Python::luigi::bid33
Python,matplotlib,bid1,no,True,False,,,Python::matplotlib::bid1
Python,matplotlib,bid2,no,True,False,,,Python::matplotlib::bid2
Python,matplotlib,bid3,Constant replacementy,False,True,CR,,Python::matplotlib::bid3
Python,matplotlib,bid4,no,True,False,,,Python::matplotlib::bid4
Python,matplotlib,bid5,Condition insertion,False,True,CI,,Python::matplotlib::bid5
Python,matplotlib,bid6,"Condition insertion,Method call insertion",False,True,CI;MCR,,Python::matplotlib::bid6
Python,matplotlib,bid7,Modification of condition statement,False,True,MOCS,,Python::matplotlib::bid7
Python,matplotlib,bid8,"Loop insertion, assignment insertion",False,True,VA,,Python::matplotlib::bid8
Python,matplotlib,bid9,Method call insertion,False,True,MCR,,Python::matplotlib::bid9
Python,matplotlib,bid10,"Condition insertion,Method call insertion",False,True,CI;MCR,,Python::matplotlib::bid10
Python,matplotlib,bid11,"Condition insertion, Statement insertion",False,True,CI;SI,,Python::matplotlib::bid11
Python,matplotlib,bid12,no,True,False,,,Python::matplotlib::bid12
Python,matplotlib,bid13,"Condition insertion,Statement insertion",False,True,CI;SI,,Python::matplotlib::bid13
Python,matplotlib,bid14,"Condition insertion,Statement insertion",False,True,CI;SI,,Python::matplotlib::bid14
Python,matplotlib,bid15,no,True,False,,,Python::matplotlib::bid15
Python,matplotlib,bid16,Statement insertion,False,True,SI,,Python::matplotlib::bid16
Python,matplotlib,bid17,Statement insertion,False,True,SI,,Python::matplotlib::bid17
Python,matplotlib,bid18,Method addition,False,True,MA,,Python::matplotlib::bid18
Python,matplotlib,bid19,Method addition,False,True,MA,,Python::matplotlib::bid19
Python,matplotlib,bid20,"Method call replacement, Statement insertion",False,True,MCR;SI,,Python::matplotlib::bid20
Python,matplotlib,bid21,"Condition insertion, Statement insertion,Method call replecement",False,True,CI;MCR;SI,,Python::matplotlib::bid21
Python,matplotlib,bid22,"Condition insertion, method call insertion",False,True,CI;MCR,,Python::matplotlib::bid22
Python,matplotlib,bid23,Method call replacement,False,True,MCR,,Python::matplotlib::bid23
Python,matplotlib,bid24,Method call replacement,False,True,MCR,,Python::matplotlib::bid24
Python,matplotlib,bid25,"Condition insertion, Exception insertion, Method call insertion",False,True,CI;EI;MCR,,Python::matplotlib::bid25
Python,matplotlib,bid26,Method call replacement,False,True,MCR,,Python::matplotlib::bid26
Python,matplotlib,bid27,Method call replacement,False,True,MCR,,Python::matplotlib::bid27
Python,matplotlib,bid28,"Modification of condition statement, Method call insertion",False,True,MCR;MOCS,,Python::matplotlib::bid28
Python,matplotlib,bid29,"Methodcall insertion, Method body replacement, Exception insertion",False,False,EI;MCR,method body replacement,Python::matplotlib::bid29
Python,matplotlib,bid30,no,True,False,,,Python::matplotlib::bid30
Python,sanic,bid1,Method call replacement,False,True,MCR,,Python::sanic::bid1
Python,sanic,bid2,no,True,False,,,Python::sanic::bid2
Python,sanic,bid3,"Condition insertion, Method call insertion, Method call replacement",False,True,CI;MCR,,Python::sanic::bid3
Python,sanic,bid4,Exception insertion,False,True,EI,,Python::sanic::bid4
Python,sanic,bid5,String replacement,False,True,SM,,Python::sanic::bid5
Python,scrapy,bid1,"Condition insertion, Statement insertion",False,True,CI;SI,,Python::scrapy::bid1
Python,scrapy,bid2,Condition insertion,False,True,CI,,Python::scrapy::bid2
Python,scrapy,bid3,"Condition insertion, Add import statement, Method call insertion",False,True,AIS;CI;MCR,,Python::scrapy::bid3
Python,scrapy,bid4,Method call replacement,False,True,MCR,,Python::scrapy::bid4
Python,scrapy,bid5,Else insertion,False,True,ElseI,,Python::scrapy::bid5
Python,scrapy,bid6,"Condition insertion, Method call insertion",False,True,CI;MCR,,Python::scrapy::bid6
Python,scrapy,bid7,"Condition insertion, Method call insertion, Add import statement",False,True,AIS;CI;MCR,,Python::scrapy::bid7
Python,scrapy,bid8,"Condition insertion,Statement insertion",False,True,CI;SI,,Python::scrapy::bid8
Python,scrapy,bid9,"Statement insertion, Add import statement",False,True,AIS;SI,,Python::scrapy::bid9
Python,scrapy,bis10,"add importa statement, Method call replacement",False,True,AIS;MCR,,Python::scrapy::bis10
Python,scrapy,bid11,String replacement,False,True,SM,,Python::scrapy::bid11
Python,scrapy,bid12,"Condition insertion,Exception insertion",False,True,CI;EI,,Python::scrapy::bid12
Python,scrapy,bid13,Constant replacement,False,True,CR,,Python::scrapy::bid13
Python,scrapy,bid14,"add importa statement, Method call replacement,Method call insertion",False,True,AIS;MCR,,Python::scrapy::bid14
Python,scrapy,bid15,"Exception insertion, Modification of return value",False,True,EI;MRV,,Python::scrapy::bid15
Python,scrapy,bid16,no,True,False,,,Python::scrapy::bid16
Python,scrapy,bid17,"Modification of Return value, Statement Deletion",False,True,MRV;SD,,Python::scrapy::bid17
Python,scrapy,bid18,Method call replacement,False,True,MCR,,Python::scrapy::bid18
Python,scrapy,bid19,no,True,False,,,Python::scrapy::bid19
Python,scrapy,bid20,Method call replacement,False,True,MCR,,Python::scrapy::bid20
Python,scrapy,bid21,"Method call replacment, Variable Initilzation",False,True,MCR;VA,,Python::scrapy::bid21
Python,scrapy,bid22,"Condition insertion, Methodcall insertion",False,True,CI;MCR,,Python::scrapy::bid22
Python,scrapy,bid23,no,True,False,,,Python::scrapy::bid23
Python,scrapy,bid24,"Method call replacement, Datatype Replacement",False,True,DTR;MCR,,Python::scrapy::bid24
Python,scrapy,bid25,"Add import statement, Methodcalled replacement, Modification of Return value",False,True,AIS;MCR;MRV,,Python::scrapy::bid25
Python,scrapy,bid26,no,True,False,,,Python::scrapy::bid26
Python,scrapy,bid27,"Method call replacement, Logical operator replacement",False,True,LOR;MCR,,Python::scrapy::bid27
Python,scrapy,bid28,Method call insertion,False,True,MCR,,Python::scrapy::bid28
Python,scrapy,bid29,Expression replacement,False,False,,expression replacement,Python::scrapy::bid29
Python,scrapy,bid30,no,True,False,,,Python::scrapy::bid30
Python,scrapy,bid31,"Method call replacement, Modification of Return Value",False,True,MCR;MRV,,Python::scrapy::bid31
Python,scrapy,bid32,Method call replacement,False,True,MCR,,Python::scrapy::bid32
Python,scrapy,bid33,no,True,False,,,Python::scrapy::bid33
Python,scrapy,bid34,"Add import statement, Methodcalled replacement",False,True,AIS;MCR,,Python::scrapy::bid34
Python,scrapy,bid35,Method call replacement,False,True,MCR,,Python::scrapy::bid35
Python,scrapy,bid36,no,True,False,,,Python::scrapy::bid36
Python,scrapy,bid37,Modification of condition statement,False,True,MOCS,,Python::scrapy::bid37
Python,scrapy,bid38,String replacement,False,True,SM,,Python::scrapy::bid38
Python,scrapy,bid39,"Statement insertion, Condition insertion",False,True,CI;SI,,Python::scrapy::bid39
Python,scrapy,bid40,"Statement insertion, Condition insertion, Modification of return value",False,True,CI;MRV;SI,,Python::scrapy::bid40
Python,spacy,bid1,"Condition insertion, Modification of return value",False,True,CI;MRV,,Python::spacy::bid1
Python,spacy,bid2,Method call insertion,False,True,MCR,,Python::spacy::bid2
Python,spacy,bid3,"Statement insertion,Method call insertion",False,True,MCR;SI,,Python::spacy::bid3
Python,spacy,bid4,Modification of condition statement,False,True,MOCS,,Python::spacy::bid4
Python,spacy,bid5,Statement reorder,False,True,SR,,Python::spacy::bid5
Python,spacy,bid6,"Statement reorder,Variable initialzation",False,True,SR;VA,,Python::spacy::bid6
Python,spacy,bid7,no,True,False,,,Python::spacy::bid7
Python,spacy,bid8,Statement insertion,False,True,SI,,Python::spacy::bid8
Python,spacy,bid9,Statement insertion,False,True,SI,,Python::spacy::bid9
Python,spacy,bid10,Statement insertion,False,True,SI,,Python::spacy::bid10
Python,tornado,bid1,no,True,False,,,Python::tornado::bid1
Python,tornado,bid2,Method call replacemet,False,True,MCR,,Python::tornado::bid2
Python,tornado,bid3,Method call replacement,False,True,MCR,,Python::tornado::bid3
Python,tornado,bid4,"Condition insertion, statement insertion",False,True,CI;SI,,Python::tornado::bid4
Python,tornado,bid5,"Statement insertion, Condition insertion",False,True,CI;SI,,Python::tornado::bid5
Python,tornado,bid6,no,True,False,,,Python::tornado::bid6
Python,tornado,bid7,"Method call replacement, Statement insertion, variable intization",False,True,MCR;SI,,Python::tornado::bid7
Python,tornado,bid8,no,True,False,,,Python::tornado::bid8
Python,tornado,bid9,"Condition insertion, Modification of return value",False,True,CI;MRV,,Python::tornado::bid9
Python,tornado,bid10,no,True,False,,,Python::tornado::bid10
Python,tornado,bid11,Modification of condition statement,False,True,MOCS,,Python::tornado::bid11
Python,tornado,bid12,"Add import statement, Variable Initization, Statement insertion",False,True,AIS;SI;VA,,Python::tornado::bid12
Python,tornado,bid13,"Logical operator replacement, Statemet insertion",False,True,LOR;SI,,Python::tornado::bid13
Python,tornado,bid14,"Logical operator replacement,Condition insertion",False,True,CI;LOR,,Python::tornado::bid14
Python,tornado,bid15,Statement insertion,False,True,SI,,Python::tornado::bid15
Python,tornado,bid16,Statement insertion,False,True,SI,,Python::tornado::bid16
Python,tqdm,bid1,Modification of the return value,False,True,MRV,,Python::tqdm::bid1
Python,tqdm,bid2,no,True,False,,,Python::tqdm::bid2
Python,tqdm,bid3,no,True,False,,,Python::tqdm::bid3
Python,tqdm,bid4,Condition insertion,False,True,CI,,Python::tqdm::bid4
Python,tqdm,bid5,no,True,False,,,Python::tqdm::bid5
Python,tqdm,bid6,Condition insertion,False,True,CI,,Python::tqdm::bid6
Python,tqdm,bid7,String replacement,False,True,SM,,Python::tqdm::bid7
Python,tqdm,bid8,Variable Replacement,False,True,VR,,Python::tqdm::bid8
Python,tqdm,bid9,no,True,False,,,Python::tqdm::bid9
Python,youtube_dl,bid1,Modification of consition statement,False,True,MOCS,,Python::youtube_dl::bid1
Python,youtube_dl,bid2,"Control flow deletion, Method call insertion",False,True,CFSM;MCR,,Python::youtube_dl::bid2
Python,youtube_dl,bid3,Logical operator replacement,False,True,LOR,,Python::youtube_dl::bid3
Python,youtube_dl,bid4,"logical operator replacement,Modification of condition",False,True,LOR;MOCS,,Python::youtube_dl::bid4
Python,youtube_dl,bid5,"Method call replacement, Modification of Return Value",False,True,MCR;MRV,,Python::youtube_dl::bid5
Python,youtube_dl,bid6,no,True,False,,,Python::youtube_dl::bid6
Python,youtube_dl,bid7,"condition insertion, Method call insertion",False,True,CI;MCR,,Python::youtube_dl::bid7
Python,youtube_dl,bid8,Statement insertion,False,True,SI,,Python::youtube_dl::bid8
Python,youtube_dl,bid9,no,True,False,,,Python::youtube_dl::bid9
