1:AOR:+(long,long):%(long,long):org.apache.commons.math.util.MathUtils@addAndCheck(int,int):80:2499:(long)x + (long)y |==> (long)x % (long)y
394:ROR:==(double,double):>=(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12991:x == y |==> x >= y
395:ROR:==(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12993:x == y |==> false
396:ROR:<(double,double):!=(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13002:x < y |==> x != y
397:ROR:<(double,double):<=(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13002:x < y |==> x <= y
398:ROR:<(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13004:x < y |==> false
399:AOR:+(double,double):%(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13012:x + eps |==> x % eps
400:AOR:+(double,double):*(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13012:x + eps |==> x * eps
401:AOR:+(double,double):-(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13012:x + eps |==> x - eps
402:AOR:+(double,double):/(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13012:x + eps |==> x / eps
403:ROR:>=(double,double):==(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13011:(x + eps) >= y |==> (x + eps) == y
404:ROR:>=(double,double):>(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13011:(x + eps) >= y |==> (x + eps) > y
405:ROR:>=(double,double):TRUE(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13021:(x + eps) >= y |==> true
406:COR:&&(boolean,boolean):==(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13002:x < y && (x + eps) >= y |==> x < y == (x + eps) >= y
407:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13008:x < y && (x + eps) >= y |==> false
408:COR:&&(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13002:x < y && (x + eps) >= y |==> x < y
409:COR:&&(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13011:x < y && (x + eps) >= y |==> (x + eps) >= y
410:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12991:x == y || (x < y && (x + eps) >= y) |==> x == y != (x < y && (x + eps) >= y)
411:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12991:x == y || (x < y && (x + eps) >= y) |==> x == y
412:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13001:x == y || (x < y && (x + eps) >= y) |==> (x < y && (x + eps) >= y)
413:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12998:x == y || (x < y && (x + eps) >= y) |==> true
414:ROR:>(double,double):!=(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13031:x > y |==> x != y
415:ROR:>(double,double):>=(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13031:x > y |==> x >= y
416:ROR:>(double,double):FALSE(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13033:x > y |==> false
417:AOR:+(double,double):%(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13046:y + eps |==> y % eps
418:AOR:+(double,double):*(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13046:y + eps |==> y * eps
419:AOR:+(double,double):-(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13046:y + eps |==> y - eps
420:AOR:+(double,double):/(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13046:y + eps |==> y / eps
421:ROR:<=(double,double):<(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13040:x <= (y + eps) |==> x < (y + eps)
422:ROR:<=(double,double):==(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13040:x <= (y + eps) |==> x == (y + eps)
423:ROR:<=(double,double):TRUE(double,double):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13042:x <= (y + eps) |==> true
424:COR:&&(boolean,boolean):==(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13031:x > y && x <= (y + eps) |==> x > y == x <= (y + eps)
425:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13037:x > y && x <= (y + eps) |==> false
426:COR:&&(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13031:x > y && x <= (y + eps) |==> x > y
427:COR:&&(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13040:x > y && x <= (y + eps) |==> x <= (y + eps)
428:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12991:x == y || (x < y && (x + eps) >= y) || (x > y && x <= (y + eps)) |==> (x == y || (x < y && (x + eps) >= y)) != (x > y && x <= (y + eps))
429:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:12991:x == y || (x < y && (x + eps) >= y) || (x > y && x <= (y + eps)) |==> x == y || (x < y && (x + eps) >= y)
430:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13030:x == y || (x < y && (x + eps) >= y) || (x > y && x <= (y + eps)) |==> (x > y && x <= (y + eps))
431:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double,double,double):384:13027:x == y || (x < y && (x + eps) >= y) || (x > y && x <= (y + eps)) |==> true
432:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.apache.commons.math.util.MathUtils@equals(double[],double[]):398:13482:x == null |==> false
433:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.apache.commons.math.util.MathUtils@equals(double[],double[]):398:13497:y == null |==> false
434:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double[],double[]):398:13479:(x == null) || (y == null) |==> (x == null) != (y == null)
435:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double[],double[]):398:13479:(x == null) || (y == null) |==> (x == null)
436:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double[],double[]):398:13494:(x == null) || (y == null) |==> (y == null)
437:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double[],double[]):398:13491:(x == null) || (y == null) |==> true
438:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.apache.commons.math.util.MathUtils@equals(double[],double[]):399:13533:x == null |==> false
439:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.apache.commons.math.util.MathUtils@equals(double[],double[]):399:13547:y == null |==> false
440:LOR:^(boolean,boolean):&(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double[],double[]):399:13530:(x == null) ^ (y == null) |==> (x == null) & (y == null)
441:LOR:^(boolean,boolean):|(boolean,boolean):org.apache.commons.math.util.MathUtils@equals(double[],double[]):399:13530:(x == null) ^ (y == null) |==> (x == null) | (y == null)
442:ROR:!=(int,int):<(int,int):org.apache.commons.math.util.MathUtils@equals(double[],double[]):401:13580:x.length != y.length |==> x.length < y.length
443:ROR:!=(int,int):>(int,int):org.apache.commons.math.util.MathUtils@equals(double[],double[]):401:13580:x.length != y.length |==> x.length > y.length
444:ROR:!=(int,int):TRUE(int,int):org.apache.commons.math.util.MathUtils@equals(double[],double[]):401:13589:x.length != y.length |==> true
445:LVR:FALSE:TRUE:org.apache.commons.math.util.MathUtils@equals(double[],double[]):402:13623:false |==> true
446:LVR:0:POS:org.apache.commons.math.util.MathUtils@equals(double[],double[]):404:13661:0 |==> 1
447:LVR:0:NEG:org.apache.commons.math.util.MathUtils@equals(double[],double[]):404:13661:0 |==> -1
448:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@equals(double[],double[]):404:13664:i < x.length |==> i <= x.length
449:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@equals(double[],double[]):404:13666:i < x.length |==> false
450:COR:<METHOD_INVOCATION(boolean)>:FALSE:org.apache.commons.math.util.MathUtils@equals(double[],double[]):405:13708:equals(x[i], y[i]) |==> false
451:COR:<METHOD_INVOCATION(boolean)>:TRUE:org.apache.commons.math.util.MathUtils@equals(double[],double[]):405:13708:equals(x[i], y[i]) |==> true
452:LVR:FALSE:TRUE:org.apache.commons.math.util.MathUtils@equals(double[],double[]):406:13747:false |==> true
453:LVR:TRUE:FALSE:org.apache.commons.math.util.MathUtils@equals(double[],double[]):409:13793:true |==> false
454:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13920:1 |==> 0
455:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13920:1 |==> -1
456:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13923:1 |==> 0
457:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13923:1 |==> -1
458:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13926:2 |==> 0
459:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13926:2 |==> -2
460:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13929:6 |==> 0
461:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13929:6 |==> -6
462:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13932:24 |==> 0
463:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13932:24 |==> -24
464:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13936:120 |==> 0
465:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13936:120 |==> -120
466:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13941:720 |==> 0
467:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13941:720 |==> -720
468:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13946:5040 |==> 0
469:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13946:5040 |==> -5040
470:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13952:40320 |==> 0
471:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13952:40320 |==> -40320
472:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13959:362880 |==> 0
473:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13959:362880 |==> -362880
474:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13967:3628800 |==> 0
475:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13967:3628800 |==> -3628800
476:LVR:POS:0:org.apache.commons.math.util.MathUtils:414:13976:39916800 |==> 0
477:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:414:13976:39916800 |==> -39916800
478:LVR:POS:0:org.apache.commons.math.util.MathUtils:415:13994:479001600 |==> 0
479:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:415:13994:479001600 |==> -479001600
480:LVR:POS:0:org.apache.commons.math.util.MathUtils:415:14005:6227020800L |==> 0L
481:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:415:14005:6227020800L |==> -6227020800L
482:LVR:POS:0:org.apache.commons.math.util.MathUtils:415:14018:87178291200L |==> 0L
483:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:415:14018:87178291200L |==> -87178291200L
484:LVR:POS:0:org.apache.commons.math.util.MathUtils:415:14032:1307674368000L |==> 0L
485:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:415:14032:1307674368000L |==> -1307674368000L
486:LVR:POS:0:org.apache.commons.math.util.MathUtils:415:14048:20922789888000L |==> 0L
487:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:415:14048:20922789888000L |==> -20922789888000L
488:LVR:POS:0:org.apache.commons.math.util.MathUtils:416:14073:355687428096000L |==> 0L
489:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:416:14073:355687428096000L |==> -355687428096000L
490:LVR:POS:0:org.apache.commons.math.util.MathUtils:416:14091:6402373705728000L |==> 0L
491:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:416:14091:6402373705728000L |==> -6402373705728000L
492:LVR:POS:0:org.apache.commons.math.util.MathUtils:416:14110:121645100408832000L |==> 0L
493:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:416:14110:121645100408832000L |==> -121645100408832000L
494:LVR:POS:0:org.apache.commons.math.util.MathUtils:417:14139:2432902008176640000L |==> 0L
495:LVR:POS:NEG:org.apache.commons.math.util.MathUtils:417:14139:2432902008176640000L |==> -2432902008176640000L
496:LVR:0:POS:org.apache.commons.math.util.MathUtils@factorial(int):442:15139:0 |==> 1
497:LVR:0:NEG:org.apache.commons.math.util.MathUtils@factorial(int):442:15139:0 |==> -1
498:ROR:<(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@factorial(int):442:15135:n < 0 |==> n != 0
499:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@factorial(int):442:15135:n < 0 |==> n <= 0
500:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@factorial(int):442:15137:n < 0 |==> false
501:LVR:POS:0:org.apache.commons.math.util.MathUtils@factorial(int):445:15245:20 |==> 0
502:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@factorial(int):445:15245:20 |==> -20
503:ROR:>(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@factorial(int):445:15241:n > 20 |==> n != 20
504:ROR:>(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@factorial(int):445:15241:n > 20 |==> n >= 20
505:ROR:>(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@factorial(int):445:15243:n > 20 |==> false
506:LVR:0:POS:org.apache.commons.math.util.MathUtils@factorialDouble(int):473:16290:0 |==> 1
507:LVR:0:NEG:org.apache.commons.math.util.MathUtils@factorialDouble(int):473:16290:0 |==> -1
508:ROR:<(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@factorialDouble(int):473:16286:n < 0 |==> n != 0
509:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@factorialDouble(int):473:16286:n < 0 |==> n <= 0
510:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@factorialDouble(int):473:16288:n < 0 |==> false
511:LVR:POS:0:org.apache.commons.math.util.MathUtils@factorialDouble(int):476:16396:21 |==> 0
512:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@factorialDouble(int):476:16396:21 |==> -21
513:ROR:<(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@factorialDouble(int):476:16392:n < 21 |==> n != 21
514:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@factorialDouble(int):476:16392:n < 21 |==> n <= 21
515:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@factorialDouble(int):476:16394:n < 21 |==> false
516:LVR:POS:0:org.apache.commons.math.util.MathUtils@factorialDouble(int):479:16499:0.5 |==> 0.0
517:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@factorialDouble(int):479:16499:0.5 |==> -0.5
518:AOR:+(double,double):%(double,double):org.apache.commons.math.util.MathUtils@factorialDouble(int):479:16471:Math.exp(factorialLog(n)) + 0.5 |==> Math.exp(factorialLog(n)) % 0.5
519:AOR:+(double,double):*(double,double):org.apache.commons.math.util.MathUtils@factorialDouble(int):479:16471:Math.exp(factorialLog(n)) + 0.5 |==> Math.exp(factorialLog(n)) * 0.5
520:AOR:+(double,double):-(double,double):org.apache.commons.math.util.MathUtils@factorialDouble(int):479:16471:Math.exp(factorialLog(n)) + 0.5 |==> Math.exp(factorialLog(n)) - 0.5
521:AOR:+(double,double):/(double,double):org.apache.commons.math.util.MathUtils@factorialDouble(int):479:16471:Math.exp(factorialLog(n)) + 0.5 |==> Math.exp(factorialLog(n)) / 0.5
522:LVR:0:POS:org.apache.commons.math.util.MathUtils@factorialLog(int):496:16958:0 |==> 1
523:LVR:0:NEG:org.apache.commons.math.util.MathUtils@factorialLog(int):496:16958:0 |==> -1
524:ROR:<(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):496:16954:n < 0 |==> n != 0
525:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):496:16954:n < 0 |==> n <= 0
526:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):496:16956:n < 0 |==> false
527:LVR:POS:0:org.apache.commons.math.util.MathUtils@factorialLog(int):499:17063:21 |==> 0
528:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@factorialLog(int):499:17063:21 |==> -21
529:ROR:<(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):499:17059:n < 21 |==> n != 21
530:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):499:17059:n < 21 |==> n <= 21
531:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):499:17061:n < 21 |==> false
532:LVR:0:POS:org.apache.commons.math.util.MathUtils@factorialLog(int):502:17146:0 |==> 1
533:LVR:0:NEG:org.apache.commons.math.util.MathUtils@factorialLog(int):502:17146:0 |==> -1
534:LVR:POS:0:org.apache.commons.math.util.MathUtils@factorialLog(int):503:17170:2 |==> 0
535:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@factorialLog(int):503:17170:2 |==> -2
536:ROR:<=(int,int):<(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):503:17173:i <= n |==> i < n
537:ROR:<=(int,int):==(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):503:17173:i <= n |==> i == n
538:ROR:<=(int,int):TRUE(int,int):org.apache.commons.math.util.MathUtils@factorialLog(int):503:17175:i <= n |==> true
539:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@factorialLog(int):504:17200:logSum += Math.log((double)i); |==> <NO-OP>
540:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):542:18606:0 |==> 1
541:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):542:18606:0 |==> -1
542:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18601:u == 0 |==> u <= 0
543:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18601:u == 0 |==> u >= 0
544:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18603:u == 0 |==> false
545:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):542:18618:0 |==> 1
546:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):542:18618:0 |==> -1
547:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18613:v == 0 |==> v <= 0
548:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18613:v == 0 |==> v >= 0
549:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18615:v == 0 |==> false
550:COR:||(boolean,boolean):!=(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18600:(u == 0) || (v == 0) |==> (u == 0) != (v == 0)
551:COR:||(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18600:(u == 0) || (v == 0) |==> (u == 0)
552:COR:||(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18612:(u == 0) || (v == 0) |==> (v == 0)
553:COR:||(boolean,boolean):TRUE(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):542:18609:(u == 0) || (v == 0) |==> true
554:AOR:+(int,int):%(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):543:18644:Math.abs(u) + Math.abs(v) |==> Math.abs(u) % Math.abs(v)
555:AOR:+(int,int):*(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):543:18644:Math.abs(u) + Math.abs(v) |==> Math.abs(u) * Math.abs(v)
556:AOR:+(int,int):-(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):543:18644:Math.abs(u) + Math.abs(v) |==> Math.abs(u) - Math.abs(v)
557:AOR:+(int,int):/(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):543:18644:Math.abs(u) + Math.abs(v) |==> Math.abs(u) / Math.abs(v)
558:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):550:18966:0 |==> 1
559:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):550:18966:0 |==> -1
560:ROR:>(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):550:18962:u > 0 |==> u != 0
561:ROR:>(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):550:18962:u > 0 |==> u >= 0
562:ROR:>(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):550:18964:u > 0 |==> false
563:ORU:-(int):+(int):org.apache.commons.math.util.MathUtils@gcd(int,int):551:18987:-u |==> +u
564:ORU:-(int):~(int):org.apache.commons.math.util.MathUtils@gcd(int,int):551:18987:-u |==> ~u
565:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):551:18983:u = -u; |==> <NO-OP>
566:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):553:19036:0 |==> 1
567:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):553:19036:0 |==> -1
568:ROR:>(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):553:19032:v > 0 |==> v != 0
569:ROR:>(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):553:19032:v > 0 |==> v >= 0
570:ROR:>(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):553:19034:v > 0 |==> false
571:ORU:-(int):+(int):org.apache.commons.math.util.MathUtils@gcd(int,int):554:19057:-v |==> +v
572:ORU:-(int):~(int):org.apache.commons.math.util.MathUtils@gcd(int,int):554:19057:-v |==> ~v
573:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):554:19053:v = -v; |==> <NO-OP>
574:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):557:19139:0 |==> 1
575:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):557:19139:0 |==> -1
576:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19162:1 |==> 0
577:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19162:1 |==> -1
578:LOR:&(int,int):^(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19158:u & 1 |==> u ^ 1
579:LOR:&(int,int):|(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19158:u & 1 |==> u | 1
580:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19168:0 |==> 1
581:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19168:0 |==> -1
582:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19157:(u & 1) == 0 |==> (u & 1) <= 0
583:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19157:(u & 1) == 0 |==> (u & 1) >= 0
584:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19165:(u & 1) == 0 |==> false
585:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19178:1 |==> 0
586:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19178:1 |==> -1
587:LOR:&(int,int):^(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19174:v & 1 |==> v ^ 1
588:LOR:&(int,int):|(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19174:v & 1 |==> v | 1
589:LVR:0:POS:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19184:0 |==> 1
590:LVR:0:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19184:0 |==> -1
591:ROR:==(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19173:(v & 1) == 0 |==> (v & 1) <= 0
592:ROR:==(int,int):>=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19173:(v & 1) == 0 |==> (v & 1) >= 0
593:ROR:==(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19181:(v & 1) == 0 |==> false
594:COR:&&(boolean,boolean):==(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19157:(u & 1) == 0 && (v & 1) == 0 |==> (u & 1) == 0 == ((v & 1) == 0)
595:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19170:(u & 1) == 0 && (v & 1) == 0 |==> false
596:COR:&&(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19157:(u & 1) == 0 && (v & 1) == 0 |==> (u & 1) == 0
597:COR:&&(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19173:(u & 1) == 0 && (v & 1) == 0 |==> (v & 1) == 0
598:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19193:31 |==> 0
599:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):558:19193:31 |==> -31
600:ROR:<(int,int):!=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19189:k < 31 |==> k != 31
601:ROR:<(int,int):<=(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19189:k < 31 |==> k <= 31
602:ROR:<(int,int):FALSE(int,int):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19191:k < 31 |==> false
603:COR:&&(boolean,boolean):==(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19157:(u & 1) == 0 && (v & 1) == 0 && k < 31 |==> ((u & 1) == 0 && (v & 1) == 0) == k < 31
604:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19186:(u & 1) == 0 && (v & 1) == 0 && k < 31 |==> false
605:COR:&&(boolean,boolean):LHS(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19157:(u & 1) == 0 && (v & 1) == 0 && k < 31 |==> (u & 1) == 0 && (v & 1) == 0
606:COR:&&(boolean,boolean):RHS(boolean,boolean):org.apache.commons.math.util.MathUtils@gcd(int,int):558:19189:(u & 1) == 0 && (v & 1) == 0 && k < 31 |==> k < 31
607:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):560:19313:2 |==> 0
608:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):560:19313:2 |==> -2
609:STD:<ASSIGN>:<NO-OP>:org.apache.commons.math.util.MathUtils@gcd(int,int):560:19308:u /= 2; |==> <NO-OP>
610:LVR:POS:0:org.apache.commons.math.util.MathUtils@gcd(int,int):561:19333:2 |==> 0
611:LVR:POS:NEG:org.apache.commons.math.util.MathUtils@gcd(int,int):561:19333:2 |==> -2
